Date,ETH,BTC,XRP,LTC,XLM,Palladium,Gold,HSI,N225,SP500,NVIDIA,AMD
2018-04-25,615.42,8845.74,0.800607,144.76,0.339517,967.5,1322.8,30328.150391,22215.320313,2644.5,216.66,9.71
2018-04-26,662.81,9281.51,0.852414,153.68,0.387556,979.05,1317.9,30007.679688,22319.609375,2674.6,225.22,11.04
2018-04-27,647.03,8987.05,0.813885,145.9,0.391085,963.0,1323.4,30280.669922,22467.869141,2671.4,226.33,11.11
2018-04-28,683.68,9348.48,0.863804,152.3,0.428918,963.0,1323.4,30280.669922,22467.869141,2671.4,226.33,11.11
2018-04-29,688.88,9419.08,0.872778,153.63,0.458405,963.0,1323.4,30280.669922,22467.869141,2671.4,226.33,11.11
2018-04-30,669.92,9240.55,0.837938,148.48,0.424659,960.55,1319.2,30808.449219,22467.869141,2647.0,224.9,10.88
2018-05-01,673.61,9119.01,0.841407,148.49,0.439733,936.25,1306.8,30808.449219,22508.029297,2652.2,227.14,11.13
2018-05-02,687.15,9235.92,0.859094,151.58,0.439227,960.15,1305.6,30723.880859,22472.779297,2627.4,226.31,10.97
2018-05-03,779.54,9743.86,0.884466,161.46,0.437379,958.7,1312.7,30313.369141,22472.779297,2631.8,232.99,10.93
2018-05-04,785.62,9700.76,0.895442,168.79,0.43114,957.3,1314.7,29926.5,22472.779297,2663.1,239.06,11.28
2018-05-05,816.12,9858.15,0.905103,177.76,0.430875,957.3,1314.7,29926.5,22472.779297,2663.1,239.06,11.28
2018-05-06,792.31,9654.8,0.871424,171.8,0.412944,957.3,1314.7,29926.5,22472.779297,2663.1,239.06,11.28
2018-05-07,753.72,9373.01,0.832641,164.88,0.395702,962.1,1314.1,29994.259766,22467.160156,2670.0,248.68,11.59
